ID,In VCF?,Li,Na,Mg,P,S,K,Ca,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Rb,Sr,Mo,Cd
(WOK)_CWY_1,n,0.123056833,7046.23809,1113.189947,62.39222946,1039.686134,465.5768124,714.3320435,20.51172106,180.2291228,0.090549304,1.166269438,7.164024134,52.71027554,1.074953111,0.603210696,0.440045943,6.441473076,0.141138223,0.136806092
(WOK)_CWY_2,n,0.132564604,7201.729745,1140.344131,48.61633317,922.747859,482.9736468,730.0020379,20.04509959,180.1769806,0.087780879,1.118720626,6.901348631,40.010916,0.844324445,0.474687168,0.447241345,6.92446498,0.128096819,0.11634507
(WOK)_CWY_3,n,0.130559575,6968.685213,1172.167124,48.96707713,920.7140667,465.3839941,743.3979075,21.40111336,186.5630235,0.098440672,1.164502677,6.863968839,39.6744183,0.830185002,0.449197343,0.445703072,6.905561743,0.131942764,0.114866075
JOR_1,y,0.004315935,6.19018093,50.84785448,9.998648374,30.32248151,45.25516859,128.7277067,6.487673045,7.582185219,0.08878987,1.549725648,13.9040854,1360.193962,0.199012758,1.025944459,0.505642982,0.381602962,0.023602921,3.757644393
JOR_2,n,0.004266722,4.619017455,50.18690446,11.7519942,17.29641665,44.80140315,182.5704642,7.331382624,6.82114902,0.098180957,1.730438505,15.32448983,2177.264708,0.249195623,1.079322875,0.515080739,0.454771902,0.017245533,4.778367452
JOR_3,y,0.016681755,4.755239729,54.575733,11.9782543,36.54067923,49.94907901,182.659933,8.483819313,20.6055818,0.102283013,1.700393932,14.9404863,1728.695881,0.241863099,1.329000129,0.557507762,0.458512561,0.018095808,4.165528027
JOR_12,Avg,0.008421471,5.188146038,51.87016398,11.24296562,28.05319246,46.66855025,164.6527013,7.434291661,11.66963868,0.096417947,1.660186028,14.72302051,1755.38485,0.230023827,1.144755821,0.526077161,0.431629142,0.019648087,4.233846624
JOR_13,Avg,0.008421471,5.188146038,51.87016398,11.24296562,28.05319246,46.66855025,164.6527013,7.434291661,11.66963868,0.096417947,1.660186028,14.72302051,1755.38485,0.230023827,1.144755821,0.526077161,0.431629142,0.019648087,4.233846624
AAH_1,y,0.1,1861.4,605,13.3,60.7,416.7,574.7,18,49.2,0.1,5.3,3.7,2.1,0.3,0,0.5,5.4,0,0
AAH_2,Avg,0.1,1861.4,605,13.3,60.7,416.7,574.7,18,49.2,0.1,5.3,3.7,2.1,0.3,0,0.5,5.4,0,0
AAH_3,Avg,0.1,1861.4,605,13.3,60.7,416.7,574.7,18,49.2,0.1,5.3,3.7,2.1,0.3,0,0.5,5.4,0,0
AAH_4,Avg,0.1,1861.4,605,13.3,60.7,416.7,574.7,18,49.2,0.1,5.3,3.7,2.1,0.3,0,0.5,5.4,0,0
ADE-J_1a,n,0.355390763,43335.70355,4585.691051,120.8750367,7220.653125,2822.73314,1331.965819,120.1384054,428.4271099,1.152410987,3.340114564,13.5720095,50.49677206,1.580983006,1.066103947,0.846124406,18.21893835,0.663405081,0.121951015
ADE-J_1b,n,0.384155794,45381.60052,4749.949331,98.95292469,6471.157711,2983.030567,1323.319963,119.6815742,426.7033708,1.182219173,3.284315246,13.20291349,39.00173607,1.17658465,1.073773179,0.874675988,18.48820482,0.667703304,0.109611557
ADE-J_1c,n,0.351170891,42641.86782,4589.064117,108.3734943,6548.795146,2910.205631,1280.389867,113.7447901,421.1727118,1.163378372,3.249553104,13.47897376,47.19455887,1.415657913,1.243030575,0.86807784,18.91441198,0.672586929,0.127254653
ALO_1,n,0.229960089,1890.116135,559.6251924,48.40472109,126.8854396,317.4860529,674.7411574,31.3932397,160.0342548,0.125791465,1.269724833,10.06508357,43.06339683,0.749861386,0.99401995,0.144515698,5.988229317,0.033862917,0.116655235
ALO_2,n,0.238947252,1780.633397,541.371537,35.65213263,108.0925557,312.5221546,697.9794781,25.28845443,155.6432617,0.112963972,1.17357495,8.650985393,29.27114848,0.645918373,1.330510922,0.141446392,6.603900576,0.03100725,0.08710872
ALO_3,n,0.246206143,1887.346192,567.5039484,35.98315471,136.8592768,323.3506915,735.7021463,27.69589259,153.4922139,0.114683327,1.192162787,9.077396444,21.41712126,0.62312035,1.102546986,0.147056701,7.064848445,0.033311646,0.084107754
ALO_13,Avg,0.238371161,1852.698575,556.1668926,40.01333614,123.9457574,317.7862997,702.8075939,28.12586224,156.3899101,0.117812921,1.211820857,9.264488469,31.25055552,0.672966703,1.142359286,0.144339597,6.552326113,0.032727271,0.095957236
ALO_17,Avg,0.238371161,1852.698575,556.1668926,40.01333614,123.9457574,317.7862997,702.8075939,28.12586224,156.3899101,0.117812921,1.211820857,9.264488469,31.25055552,0.672966703,1.142359286,0.144339597,6.552326113,0.032727271,0.095957236
ALO_6,Avg,0.238371161,1852.698575,556.1668926,40.01333614,123.9457574,317.7862997,702.8075939,28.12586224,156.3899101,0.117812921,1.211820857,9.264488469,31.25055552,0.672966703,1.142359286,0.144339597,6.552326113,0.032727271,0.095957236
ALO_7,Avg,0.238371161,1852.698575,556.1668926,40.01333614,123.9457574,317.7862997,702.8075939,28.12586224,156.3899101,0.117812921,1.211820857,9.264488469,31.25055552,0.672966703,1.142359286,0.144339597,6.552326113,0.032727271,0.095957236
ALSTON_1,n,0.002734941,8.700263013,14.72596471,3.899328599,41.47075061,17.89596237,632.6364945,7.070729983,65.67092001,0.039447504,0.432595804,2.458966849,116.7599823,0.274840392,0.413503832,0.313001599,2.943678614,0.006518231,0.527143113
ALSTON_2,n,0.002892437,7.423261333,14.80837603,3.303384692,52.13824189,19.25204581,667.8616961,7.478903634,50.86154176,0.041350945,0.44689091,2.336554358,96.70864687,0.261700252,0.242160095,0.332175259,2.926486801,0.006751305,0.474911014
ALSTON_3,n,0.003723391,3.270627681,14.35743446,3.642180056,58.36042207,17.69894007,606.2969783,7.681373602,49.56656994,0.041543223,0.457890448,2.415266459,85.06851892,0.224571591,0.397076445,0.343766605,2.8241721,0.008038445,0.46949936
ARD_1,n,0.088767064,4762.386442,856.4159782,35.46648284,1098.024251,379.864609,639.6637998,11.44474089,641.0734369,0.173542942,1.563605151,1.37116298,5.437142132,3.620987921,0.512398752,0.174156432,8.196107571,0.365296474,0.087913207
ARD_2,n,0.088908505,5054.042745,792.7101941,47.87960449,1160.268645,393.2785895,725.1642213,13.04692139,685.3606518,0.194258945,1.785745077,1.629085932,9.785211924,4.288079703,0.490452903,0.181993188,8.875870282,0.397247725,0.110612138
ARD_3,n,0.0897347,5406.991989,1022.471383,40.8812655,1045.595998,408.8340597,731.3751865,13.73396023,687.0808855,0.196178096,1.744616384,1.603053671,5.088307101,3.277104266,0.526204867,0.18283773,9.286978285,0.440300759,0.098813942
BAN_1,n,0.210127014,11575.1284,1211.104915,128.2798055,2303.598558,1028.083409,451.1273582,102.5976746,261.4479145,0.272856782,1.510506306,9.982176488,65.97454233,2.129610401,0.876065499,0.646365917,4.795075474,0.120699198,0.155062206
BAN_2,n,0.223102465,11668.65655,1258.8522,103.1441801,1837.533642,1050.685815,446.5198766,99.05747673,247.6721213,0.274347333,1.442412535,9.467591818,48.5977318,1.523701494,0.763602256,0.648863691,4.980183221,0.117801393,0.133936122
BAN_3,n,0.221038431,11402.73355,1299.258408,119.3168083,1977.551995,1102.734425,461.0435309,101.3539035,254.3015106,0.287206421,1.487596955,9.959884362,59.35451508,1.837007321,0.877596291,0.673726372,5.008546571,0.12645965,0.155496053
BEA_1a,n,0.002190335,167.8429058,105.9160364,121.2321154,410.8487374,490.2958926,598.9255675,134.8643667,13.4215865,2.325750688,3.392947039,1075.823695,2234.277663,0.616426453,5.739146309,1.538358104,0.449524308,0.379121681,3.502061333
BEA_1b,n,0.002354741,162.9906447,107.2819965,107.9314182,387.3235456,487.4255312,603.3280752,136.4453742,12.3066219,2.376323846,3.366992151,1138.606384,1461.500678,0.598968954,4.868283826,1.587796174,0.426855454,0.377814403,3.235438646
BEA_1c,n,0.00172946,144.9664824,99.73611515,144.6827141,412.3157361,462.4712766,552.1183956,129.3236756,11.08476652,2.256452601,3.399573675,1278.535785,4009.252615,0.614008124,4.89674629,1.54317245,0.379724696,0.362663855,4.35852066
BEA_10,Avg,0.002091512,158.600011,104.3113827,124.6154159,403.4960064,480.0642335,584.7906794,133.5444722,12.27099164,2.319509045,3.386504288,1164.321955,2568.343652,0.609801177,5.168058808,1.556442243,0.418701486,0.37319998,3.698673546
BEA_2,Avg,0.002091512,158.600011,104.3113827,124.6154159,403.4960064,480.0642335,584.7906794,133.5444722,12.27099164,2.319509045,3.386504288,1164.321955,2568.343652,0.609801177,5.168058808,1.556442243,0.418701486,0.37319998,3.698673546
BEA_4,Avg,0.002091512,158.600011,104.3113827,124.6154159,403.4960064,480.0642335,584.7906794,133.5444722,12.27099164,2.319509045,3.386504288,1164.321955,2568.343652,0.609801177,5.168058808,1.556442243,0.418701486,0.37319998,3.698673546
BLA_1,n,0.010228545,136.4657089,125.8551104,44.77458979,67.78557471,90.02360475,556.9134375,182.9007878,1030.865781,0.732593737,2.473081748,4.377122116,10.96595688,0.81331011,0.877655829,0.022726165,3.182310598,0.035389336,0.156048957
BLA_2,n,0.010128985,125.231355,118.3042461,42.73592896,55.70532702,82.48932215,533.631185,175.0530015,964.8054169,0.745575335,2.287783971,4.095343033,14.57065653,0.789297087,0.71487087,0.02388288,3.215185645,0.032641029,0.168327725
BLA_3,n,0.009813756,129.3443011,119.4105344,41.8150078,67.67884561,87.82211582,457.8216056,209.9365604,895.2062143,0.815690474,2.637263678,4.588577609,23.34454365,0.90115302,0.847325643,0.024405784,3.134220523,0.03575219,0.255598474
BNK*_1,n,0.002637733,2.289785767,79.41645267,7.234434825,-9.313132586,36.37054626,77.16614549,3.875979886,11.67289789,0.132095787,2.442129853,3.296557725,2647.167936,0.194629941,0.207804465,0.532922855,0.278361038,0.0083855,11.9402702
BNK*_2,n,0.002699507,2.004259025,82.07245566,5.664181043,-6.911378335,35.67247194,100.5742797,4.268134721,11.71940543,0.132902208,2.454571734,3.263032799,1802.399178,0.142193542,0.169205353,0.528670876,0.294650418,0.009146841,9.53551697
BNK*_3,n,0.002739001,1.289290926,73.16587924,6.722180672,-2.896649811,32.08499423,93.05494609,4.072454045,11.04971127,0.118917051,2.241557748,3.194538479,2582.448925,0.172778443,0.228342459,0.498097832,0.257002722,0.008045227,10.4799013
BNK_X_1,n,0.001260348,1.592983792,54.5101619,2.601195066,-3.006493768,19.08550371,105.5670521,2.184265491,13.48873832,0.039119615,1.861092801,3.365644321,2346.420478,0.25709471,0.322113541,0.87820103,0.306028879,0.006660517,6.436454291
BNK_X_2,n,0.001540192,1.045766736,54.81329276,1.856058415,2.710412155,20.06746541,136.6539056,2.327254274,12.95464925,0.043318264,1.846367153,3.114626509,1391.663462,0.174543825,0.233465256,0.915767775,0.349639124,0.006862575,4.810964934
BNK_X_3,n,0.001387057,0.568324672,54.71650419,1.994203952,0.722284533,18.47431626,114.4813914,2.199772562,11.62264176,0.043058679,1.825828612,3.000795381,1603.226562,0.17182034,0.352314169,0.912069424,0.303718427,0.006883317,5.234443606
BNK2_1,n,0.004343778,1.662018431,27.77681566,1.894129401,19.57552432,22.57883745,77.44896413,2.642296401,15.14276437,0.05176579,1.191064315,3.289651003,1856.380088,0.314349137,0.300979172,0.592414487,0.207831042,0.005056853,3.910747615
BNK2_2,n,0.005367811,-0.459128357,30.12276528,0.986872516,13.26577096,26.42746539,104.4899697,1.826778508,11.77785039,0.055450868,1.194215662,3.049310597,1059.075465,0.180215497,0.172658328,0.640534678,0.248853625,0.005555413,2.92264431
BNK2_3,n,0.004715769,-0.09220629,26.58142051,1.147809304,8.956205258,24.19495002,60.0395833,1.469355992,9.348949254,0.050886125,1.134203666,2.900599687,1464.683584,0.208555115,0.214603504,0.587787418,0.165948286,0.005206664,3.492622256
BNK_21,Avg,0.002965688,1.100121634,53.68619421,3.344562799,2.566949192,26.10628341,96.60847083,2.76292132,12.08640088,0.074168265,1.799003505,3.163861833,1861.496186,0.201797839,0.244609583,0.676274042,0.268003729,0.00686699,6.529285054
BPC2,n,0.1,1205.4,957.2,29,37.6,872.3,748.9,69.7,109.2,0.8,26.5,3.2,32.7,0.1,0,0.6,8.4,0,0.2
BPS2,n,0.2,1671.7,704,3.1,41.8,230.4,612.7,9,48.4,0.4,0.6,3.3,0.6,0.1,0.1,0,5.9,0,0
BPS7,n,0.1,1025.3,483,5.1,8.3,227.3,506.7,6.6,126.3,0.1,1.8,3.4,0.8,0.1,0,0.1,6.1,0,0
BPS9,n,0,1490.2,820.4,19.7,91.6,232.1,790.1,55.9,296.9,0.7,3.4,2.6,4,0.1,0,0.2,8.4,0.1,0.1
BRD_1,n,0.089094543,4197.407548,555.923644,39.64952554,318.1791434,459.7541026,718.2143939,152.737023,299.0154072,0.24434841,1.148565699,2.106677798,10.93666265,1.194723789,0.688390955,0.168731142,7.396251823,0.432848431,0.03303907
BRD_2,n,0.089176854,4313.401375,553.3716559,43.50823736,335.8212789,470.4340785,720.513507,157.3988559,310.5706157,0.243887421,1.151391267,2.158804943,9.193999751,1.300464889,0.40918816,0.170969912,7.276386156,0.438576676,0.036113712
BRD_3,n,0.080435641,4312.005598,559.8182354,57.24949445,353.8612111,485.0732532,658.6881377,123.4091814,286.0095668,0.250732527,1.198596604,2.300280092,15.56254778,1.764765336,0.448529677,0.180693196,7.167484347,0.456272487,0.047406831
BRE_1,y,0,1800.7,96.8,22.7,34.9,75.2,880.6,49.2,83.7,0.4,0.7,42.1,59.2,0.1,0,0.1,4.1,0,0.3
BRE_2,y,0,2074.1,75,23.8,52.6,76.5,926.9,65.2,82.4,0.4,1.8,24.3,53,0.1,0,0.1,4.7,0.1,0.4
BRE_3,y,0,1570.1,176.1,26.9,81,112.2,900.2,38.5,77.2,0.4,0.8,30.6,63.5,0.1,0,0.1,3.8,0.1,0.5
BRE_4,Avg,0,1814.966667,115.9666667,24.46666667,56.16666667,87.96666667,902.5666667,50.96666667,81.1,0.4,1.1,32.33333333,58.56666667,0.1,0,0.1,4.2,0.066666667,0.4
BRI_1,n,0.026693102,1738.835542,193.5602207,44.99295613,213.8268221,75.28500988,634.2609632,2.313830292,27.41694304,0.019075364,0.191002042,0.727305761,30.17653192,0.205251439,0.087303428,0.008584803,3.690457252,0.009745452,0.006230546
BRI_2,y,0.029437026,1807.494759,198.5397684,33.20988778,204.6474077,76.35206685,581.541129,2.340467044,26.98579471,0.018643068,0.188658836,0.758511193,3.177857857,0.149825955,0.117263226,0.01028552,3.97789604,0.010577237,0.002885537
BRI_3,n,0.026630363,1685.89262,186.917884,40.23902922,203.7966816,73.75477085,557.1013405,2.318653832,22.47617131,0.016651216,0.180115674,0.75339529,2.775569845,0.191459313,0.057021281,0.009563501,3.688354363,0.010340483,0.003684754
BRI_5,Avg,0.02758683,1744.074307,193.0059577,39.48062438,207.4236371,75.13061586,590.9678109,2.324317056,25.62630302,0.018123216,0.186592184,0.746404081,12.04331987,0.182178902,0.087195978,0.009477941,3.785569218,0.010221057,0.004266946
BRI_6,Avg,0.02758683,1744.074307,193.0059577,39.48062438,207.4236371,75.13061586,590.9678109,2.324317056,25.62630302,0.018123216,0.186592184,0.746404081,12.04331987,0.182178902,0.087195978,0.009477941,3.785569218,0.010221057,0.004266946
BRI_9,Avg,0.02758683,1744.074307,193.0059577,39.48062438,207.4236371,75.13061586,590.9678109,2.324317056,25.62630302,0.018123216,0.186592184,0.746404081,12.04331987,0.182178902,0.087195978,0.009477941,3.785569218,0.010221057,0.004266946
CAKILE_(1)_1,n,0.004059959,20.5647826,14.50476463,4.57804829,-13.98365087,15.62761722,267.4974939,1.891292006,9.924285478,0.018938871,0.023302335,0.066897804,1.192094785,0.202304493,-0.014859556,0.01432847,1.01990735,0.001536694,0.001274023
CAKILE_(1)_2,n,0.004247452,17.83622793,12.14404912,3.756821319,3.158586763,13.10838682,276.1723461,1.515294599,8.472538254,0.018454089,0.020992532,0.040905626,2.105076508,0.123410608,-0.001662236,0.013162852,0.910349315,0.001098147,0.001421942
CAKILE_(1)_3,n,0.023482067,14.23831625,15.17264773,5.832869581,-6.657430632,16.22428279,268.8281092,2.044314605,31.81021847,0.027873864,0.050872702,0.080048994,1.318130605,0.265687714,0.03151007,0.031014488,0.84076022,0.001752318,0.001657175
CAS_1,n,0.03312191,2269.012032,507.6664348,255.9021933,1047.197394,578.6352508,1129.668473,2.79275786,217.2605771,0.057319171,0.909877818,7.344188445,34.81612704,3.403697302,0.259936102,0.205301614,13.97205594,0.268679249,0.236862504
CAS_2,n,0.026444367,2724.492736,551.981078,203.0492041,1069.940758,860.4296851,1175.367244,3.156633197,228.2101717,0.073888789,1.054756517,8.001487459,102.9921405,2.688109296,0.242550543,0.218870896,13.80168401,0.320391216,0.228321447
CAS_3,n,0.02495063,2866.450457,573.3242498,270.4434553,1298.644352,702.9660057,1046.853345,3.449246142,238.046908,0.069989663,1.105839246,9.034158702,43.53149512,3.940333158,0.193160035,0.226270326,13.38391563,0.323721496,0.295322499
CEZ_1,n,0.01160352,19.35732147,110.9198324,28.92501683,31.70558934,165.0969269,490.3066469,28.23389359,531.0883942,0.636967692,4.486679932,6.129561145,11.96268548,1.376930743,0.582461605,0.421170379,2.728661216,0.07201857,0.229783504
CEZ_2,n,0.011795381,8.285957225,104.0832998,32.0669071,34.4578249,161.8404597,464.5989607,27.3057302,516.349217,0.608012371,4.357039243,6.166600081,13.72207787,1.445835036,0.488408736,0.433680881,2.540512354,0.071523071,0.237556784
CEZ_3,n,0.005538987,14.08731672,98.59019828,22.43756563,38.86118129,145.8356523,557.0976697,26.52730921,477.7867115,0.56296299,3.795524669,5.405009625,9.793898016,1.096878349,0.540001816,0.377238692,3.030801856,0.066914626,0.180509141
CHA_1,y,0.000464726,29.08086783,34.23223819,17.65515221,34.71607655,49.55737395,416.5042538,180.5980186,431.3193468,0.205368805,6.876468379,6.331054274,76.89757294,0.595311344,4.097163183,0.108569728,0.926912082,0.041131008,2.325564742
CHA_2,y,0.002850944,31.27959057,36.25618865,16.25293668,43.84621456,51.70980013,441.2223432,200.8796697,474.3430818,0.225582229,6.598426403,5.850567951,38.44454821,0.620278188,4.207890228,0.117045768,0.936347571,0.043585027,1.590027661
CHA_3,n,0.000402432,28.50863194,34.16680813,22.84770619,40.39643638,49.44314983,420.0777429,213.1638549,475.9126397,0.231875881,7.22911713,6.574107552,80.6434882,0.695085279,3.904956254,0.11714844,0.867793292,0.043915742,2.47962862
CHT_2,y,0,19.6,82.8,41.7,37.3,282.4,969.7,4.9,11.9,0.2,3.2,2.4,1150.4,0.4,0.1,0.2,1.6,0,57.9
CHTb,n,0,183.4,36.2,34,80.9,261.5,826.9,1.3,17.7,0.1,3.7,2,833.2,0.4,0.1,0.4,1.8,0.1,30.6
CHT_1,Avg,0,101.5,59.5,37.85,59.1,271.95,898.3,3.1,14.8,0.15,3.45,2.2,991.8,0.4,0.1,0.3,1.7,0.05,44.25
CHT_3,Avg,0,101.5,59.5,37.85,59.1,271.95,898.3,3.1,14.8,0.15,3.45,2.2,991.8,0.4,0.1,0.3,1.7,0.05,44.25
CHT_5,Avg,0,101.5,59.5,37.85,59.1,271.95,898.3,3.1,14.8,0.15,3.45,2.2,991.8,0.4,0.1,0.3,1.7,0.05,44.25
CoA,n,0,3.6,132.4,20.2,4.8,49,601.2,10.7,85.5,0.2,2.7,1.3,1,1.5,0,0.1,1.8,0,0
COW_1,n,0.092685081,72.47245601,226.3118884,55.58949822,34.65855296,74.29322999,596.7466921,3.113859807,90.49123228,0.030151507,0.224178582,1.369839847,11.74507451,0.185105735,0.169575523,0.053490573,5.097434818,0.014915335,0.013101475
COW_2,n,0.094778364,72.20886293,226.1686383,43.63980482,50.7145079,74.17696046,601.8941736,3.215465767,93.9666682,0.032119165,0.212903223,1.3063393,6.152790155,0.142043841,0.130221382,0.052234436,4.939413295,0.015316831,0.008685128
COW_3,n,0.111648043,85.21892625,276.9919924,67.03088953,63.06667949,88.81828883,651.3188282,4.037128035,115.2865546,0.04175059,0.300215232,1.836625306,14.1904493,0.224971738,0.209716808,0.064993293,5.557857077,0.020386072,0.01688077
CRO_1,n,0.04481443,1952.909549,452.2393811,19.79184838,160.3497144,273.2476478,673.3472977,88.91019837,92.66394108,0.26128232,0.61429802,2.377230135,18.54726641,0.364951574,0.246498071,0.206865482,5.215125173,0.028907566,0.154086756
CRO_2,n,0.046028873,2046.846446,458.2480392,15.33704149,148.9794658,277.8235984,681.2642059,109.3973675,92.00054918,0.25856743,0.592364853,2.227389895,13.81717325,0.294135605,0.433612953,0.2091409,5.254998683,0.027244744,0.124371023
CRO_3,n,0.057960494,2011.049382,467.0345348,18.22056031,156.724897,272.2199511,723.7649948,92.41495476,94.41422013,0.262188736,0.613773874,2.367687988,15.65181419,0.356923259,0.432455515,0.200838332,5.683293688,0.027834535,0.143112011
DRA_1,n,0.00729083,59.39665506,462.5384787,151.3657465,1901.370125,134.5751904,702.2566212,444.9312206,713.7150832,0.4973544,1.362704469,6.719586503,133.819707,1.307600388,0.76484531,0.045898301,2.661478565,0.696031963,0.872529449
DRA_2a,n,0.007522664,63.93602779,465.0112692,130.5839905,1519.760092,141.3622269,723.5731783,470.7378269,720.3075335,0.482428954,1.315489677,6.270264902,82.39567007,0.934927701,0.95262977,0.046176984,2.530766424,0.71365363,0.686046737
DRA_2b,n,0.007072112,61.72966437,466.4045903,160.4976956,1642.62039,136.9671671,698.8742739,499.9381943,725.9724212,0.482605847,1.348625744,6.532302817,109.8516893,1.136978385,0.715046032,0.047233537,2.528086006,0.728067758,0.80183801
DUN_1,n,0,60.2,79.4,21.8,24.9,49.3,762.8,7.4,67.6,0,0.1,0.4,1,0.2,0,0.1,3,0,0
DUN-1_1,n,0.001557795,32.42596683,74.57381827,78.4966464,-2.64463016,23.11433501,386.2996388,3.814302135,14.82708971,0.023783586,0.051318431,0.45759466,10.03684399,0.060277713,0.109905073,0.024668032,1.782123375,0.009519913,0.021257238
DUN-1_2,n,0.002862232,68.65608724,86.73709057,61.70349191,18.22609309,27.0557743,419.5455005,4.882277741,17.85950031,0.025652087,0.071702044,0.756657297,7.325320023,0.051631028,0.118842896,0.025167609,1.917439651,0.009771544,0.013552843
DUN-1_3,n,0.001219562,28.52934286,65.66730436,66.09572158,-2.344115364,22.07132473,341.5566176,3.243458446,11.28121865,0.020235724,0.043483604,0.412043649,10.07079752,0.054959872,0.24566077,0.024176943,1.139212459,0.007803715,0.017846159
DUN_2,n,0.1,932.6,1845.6,438.4,369.4,1309,4211.8,58,247.6,0.1,0.8,3.6,35.5,0.3,0,0.3,18.9,0.1,0.4
ELI_1,y,0.110562081,1928.32684,742.0620553,85.76253254,81.33123419,473.3990858,795.438081,83.74272168,122.4581544,0.593327896,1.301435359,2.713713234,15.91584561,0.44056429,0.535961658,0.112383707,6.985739449,0.046290333,0.180070451
ELI_2,y,0.12278103,2024.568657,941.2575786,67.21619647,103.2374785,498.3947501,847.8575256,86.75168923,122.3639772,0.631025462,1.255727411,2.725745827,11.20645153,0.380786367,1.080791155,0.114567454,7.295115785,0.047953506,0.149551168
ELI_3,y,0.118793397,2124.467455,814.9887495,97.70262889,123.2047583,512.6220921,815.1098099,94.97264035,126.4643761,0.688598973,1.430214669,3.042262979,20.17662964,0.504209888,0.610757831,0.124923725,7.311598325,0.052274466,0.222127112
ELI_4,Avg,0.117378836,2025.787651,832.7694611,83.56045263,102.591157,494.8053093,819.4684722,88.48901709,123.7621692,0.637650777,1.329125813,2.82724068,15.76630893,0.441853515,0.742503548,0.117291629,7.19748452,0.048839435,0.183916244
ERS_1,y,0.036518425,5070.246708,694.1595283,66.34843005,805.7750419,352.9150926,448.0254188,149.3215867,109.2898011,0.886351037,4.752796012,1161.764939,273.6066491,3.53153504,0.396203249,0.213595439,5.568835615,0.138157669,0.243374454
ERS_2,y,0.037710914,4911.168765,678.2143038,48.19702003,630.2014001,348.5988104,459.7425261,154.2977445,124.5923599,0.827845237,4.206986938,1165.849877,168.6456747,2.367005119,0.398767131,0.209798654,5.719881288,0.148587757,0.177853675
ERS_3,y,0.034935073,4359.851923,623.6199644,67.45570316,699.5322875,324.2275048,449.6872576,115.2860729,128.5385595,0.803729116,4.240870377,1378.4958,279.0059873,3.722795219,0.401475954,0.211058403,5.634100066,0.14427689,0.235578879
ERS_4,Avg,0.036388137,4780.422465,665.3312655,60.66705108,711.8362432,341.9138026,452.4850675,139.6351347,120.8069068,0.839308463,4.400217776,1235.370205,240.419437,3.207111793,0.398815445,0.211484165,5.64093899,0.143674105,0.218935669
ESH_1a,n,0.120202773,2251.957005,1237.047744,50.57878313,97.96047884,286.9823056,764.0469207,190.156148,51.25336611,0.048040963,0.202861046,1.39341789,23.89762916,0.24580181,0.423103892,0.25250837,8.390813527,0.188890637,0.036566215
ESH_1b,n,0.115127949,2222.491887,1282.48185,58.28805703,103.1445307,284.6878174,769.8053025,202.447789,49.77491575,0.048570712,0.208050062,1.475389123,28.5299563,0.268347901,0.384476802,0.25561157,8.389444562,0.190226104,0.048355044
ESH_1c,n,0.117345456,2167.735838,1276.057315,63.18960037,104.5728981,270.3263021,739.8443053,201.0305537,43.28933545,0.046255579,0.202018129,1.444778725,36.15746859,0.271252649,0.377251309,0.244328757,8.143540133,0.188264976,0.050040868
FDE_2,y,0.7,165.2,273.5,137.4,227.8,530.6,676.6,46.1,273.3,0.5,2.6,77.3,175.9,0.2,0,0.9,4.2,0.2,0.1
FDE_3,Avg,0.7,165.2,273.5,137.4,227.8,530.6,676.6,46.1,273.3,0.5,2.6,77.3,175.9,0.2,0,0.9,4.2,0.2,0.1
FLA_1,y,0.184847199,3966.424298,1009.705431,45.00851485,609.5097161,433.5143855,739.5771063,72.92754323,159.5429326,0.694108099,2.54388673,6.37380975,24.77318785,0.609672368,1.189694309,0.303325777,5.272462185,0.087464702,0.195552469
FLA_2,y,0.191402101,4129.043604,1015.178994,46.13794692,654.3093893,432.9161804,753.0673934,71.58808783,162.6519241,0.678455894,2.507960168,6.530468305,29.55780575,0.587835367,1.180356048,0.298917048,5.22716052,0.085161703,0.195949733
FLA_3,y,0.215792165,4084.662166,1058.1919,42.28803164,595.8804054,441.1338797,745.7060089,70.48621892,167.1915836,0.675098951,2.415304394,6.055003719,21.56304325,0.536781586,1.209831245,0.316207215,5.365351783,0.084934281,0.182750395
FLA_4,Avg,0.197347155,4060.043356,1027.692108,44.47816447,619.8998369,435.8548152,746.1168362,71.66728333,163.1288134,0.682554315,2.489050431,6.319760591,25.29801228,0.57809644,1.193293867,0.306150013,5.288324829,0.085853562,0.191417532
FLA_5,Avg,0.197347155,4060.043356,1027.692108,44.47816447,619.8998369,435.8548152,746.1168362,71.66728333,163.1288134,0.682554315,2.489050431,6.319760591,25.29801228,0.57809644,1.193293867,0.306150013,5.288324829,0.085853562,0.191417532
FLE_1,n,0,384.1,150.9,103,70,411.2,1123,69.2,263.7,0.7,2.5,195,502.2,0.3,0,0.5,4.1,0.1,0.7
FLE_1,n,0,176.5,101.4,28.8,4.6,144.3,1005.7,18.9,78.4,0.2,0.5,25.6,93.8,0.2,0,0.2,1.8,0,0.2
FLE_3,n,0,299.7,32.5,37.8,9.3,168.4,1137.7,27.1,61.7,0.2,0.5,56.1,127.9,0.1,0,0.1,2.4,0,0.1
FOR_1,y,0,347.9,221.4,37.9,26.7,61.4,1135.2,12.4,150.6,0.1,0.9,30,90.1,0,0,0,3.1,0,0
FOR_2,n,0,321.6,114.4,23.5,5.7,63.2,841.7,5,77.8,0.1,0.4,30.2,52.7,0,0,0,3.6,0,0
FOR_3,n,0,375.4,209.9,21.5,28.8,71.3,832.6,17.9,115.1,0.1,1.3,48.9,144.9,0,0,0.1,3.8,0,0.1
